1.000e-03  1.000e+00
1.009e-03  1.000e+00
1.017e-03  1.000e+00
1.026e-03  1.000e+00
1.035e-03  1.000e+00
1.044e-03  1.000e+00
1.052e-03  1.000e+00
1.061e-03  1.000e+00
1.071e-03  1.000e+00
1.080e-03  1.000e+00
1.089e-03  1.000e+00
1.098e-03  1.000e+00
1.108e-03  1.000e+00
1.117e-03  1.000e+00
1.127e-03  1.000e+00
1.136e-03  1.000e+00
1.146e-03  1.000e+00
1.156e-03  1.000e+00
1.166e-03  1.000e+00
1.176e-03  1.000e+00
1.186e-03  1.000e+00
1.196e-03  1.000e+00
1.206e-03  1.000e+00
1.217e-03  1.000e+00
1.227e-03  1.000e+00
1.238e-03  1.000e+00
1.248e-03  1.000e+00
1.259e-03  1.000e+00
1.270e-03  1.000e+00
1.280e-03  1.000e+00
1.291e-03  1.000e+00
1.303e-03  1.000e+00
1.314e-03  1.000e+00
1.325e-03  1.000e+00
1.336e-03  1.000e+00
1.348e-03  1.000e+00
1.359e-03  1.000e+00
1.371e-03  1.000e+00
1.383e-03  1.000e+00
1.394e-03  1.000e+00
1.406e-03  1.000e+00
1.418e-03  1.000e+00
1.431e-03  1.000e+00
1.443e-03  1.000e+00
1.455e-03  1.000e+00
1.468e-03  1.000e+00
1.480e-03  1.000e+00
1.493e-03  1.000e+00
1.506e-03  1.000e+00
1.519e-03  1.000e+00
1.532e-03  1.000e+00
1.545e-03  1.000e+00
1.558e-03  1.000e+00
1.571e-03  1.000e+00
1.585e-03  1.000e+00
1.598e-03  1.000e+00
1.612e-03  1.000e+00
1.626e-03  1.000e+00
1.640e-03  1.000e+00
1.654e-03  1.000e+00
1.668e-03  1.000e+00
1.682e-03  1.000e+00
1.697e-03  1.000e+00
1.711e-03  1.000e+00
1.726e-03  1.000e+00
1.740e-03  1.000e+00
1.755e-03  1.000e+00
1.770e-03  1.000e+00
1.786e-03  1.000e+00
1.801e-03  1.000e+00
1.816e-03  1.000e+00
1.832e-03  1.000e+00
1.848e-03  1.000e+00
1.863e-03  1.000e+00
1.879e-03  1.000e+00
1.895e-03  1.000e+00
1.912e-03  1.000e+00
1.928e-03  1.000e+00
1.945e-03  1.000e+00
1.961e-03  1.000e+00
1.978e-03  1.000e+00
1.995e-03  1.000e+00
