EnergyBins= 50
MinimumEnergy= 10
MaximumEnergy= 3e+08
TimeBins= 1000
TimeBinWidth= 0.016
-3.12514	-1.44012	-0.663634	-0.305815	-0.140925	-0.0649408	-0.0299259	-0.0137904	-0.00635486	-0.00292843	-0.00134948	-0.000621863	-0.000286566	-0.000132055	-6.08532e-05	-2.80422e-05	-1.29224e-05	-5.95486e-06	-2.74411e-06	-1.26454e-06	-5.82721e-07	-2.68528e-07	-1.23743e-07	-5.70229e-08	-2.62772e-08	-1.2109e-08	-5.58005e-09	-2.57139e-09	-1.18494e-09	-5.46042e-10	-2.51626e-10	-1.15954e-10	-5.34337e-11	-2.46232e-11	-1.13468e-11	-5.22882e-12	-2.40953e-12	-1.11036e-12	-5.11673e-13	-2.35788e-13	-1.08655e-13	-5.00704e-14	-2.30733e-14	-1.06326e-14	-4.8997e-15	-2.25787e-15	-1.04047e-15	-4.79466e-16	-2.20947e-16	-1.01816e-16	
-3.43765	-1.58413	-0.729997	-0.336396	-0.155017	-0.0714348	-0.0329185	-0.0151694	-0.00699035	-0.00322128	-0.00148442	-0.000684049	-0.000315222	-0.00014526	-6.69385e-05	-3.08465e-05	-1.42146e-05	-6.55035e-06	-3.01852e-06	-1.39099e-06	-6.40993e-07	-2.95381e-07	-1.36117e-07	-6.27252e-08	-2.89049e-08	-1.33199e-08	-6.13805e-09	-2.82852e-09	-1.30344e-09	-6.00647e-10	-2.76789e-10	-1.27549e-10	-5.8777e-11	-2.70855e-11	-1.24815e-11	-5.7517e-12	-2.65049e-12	-1.22139e-12	-5.6284e-13	-2.59367e-13	-1.19521e-13	-5.50774e-14	-2.53807e-14	-1.16959e-14	-5.38967e-15	-2.48366e-15	-1.14451e-15	-5.27413e-16	-2.43041e-16	-1.11998e-16	
-3.75017	-1.72815	-0.796361	-0.366978	-0.16911	-0.0779289	-0.035911	-0.0165485	-0.00762583	-0.00351412	-0.00161937	-0.000746235	-0.000343879	-0.000158466	-7.30238e-05	-3.36507e-05	-1.55068e-05	-7.14584e-06	-3.29293e-06	-1.51744e-06	-6.99265e-07	-3.22234e-07	-1.48491e-07	-6.84274e-08	-3.15326e-08	-1.45308e-08	-6.69605e-09	-3.08566e-09	-1.42193e-09	-6.55251e-10	-3.01951e-10	-1.39145e-10	-6.41204e-11	-2.95478e-11	-1.36162e-11	-6.27458e-12	-2.89144e-12	-1.33243e-12	-6.14007e-13	-2.82946e-13	-1.30386e-13	-6.00845e-14	-2.7688e-14	-1.27591e-14	-5.87964e-15	-2.70944e-15	-1.24856e-15	-5.7536e-16	-2.65136e-16	-1.2218e-16	
-4.06268	-1.87216	-0.862724	-0.397559	-0.183202	-0.084423	-0.0389036	-0.0179275	-0.00826132	-0.00380696	-0.00175432	-0.000808422	-0.000372535	-0.000171671	-7.91091e-05	-3.64549e-05	-1.67991e-05	-7.74132e-06	-3.56734e-06	-1.6439e-06	-7.57537e-07	-3.49087e-07	-1.60865e-07	-7.41297e-08	-3.41603e-08	-1.57417e-08	-7.25406e-09	-3.3428e-09	-1.54042e-09	-7.09855e-10	-3.27114e-10	-1.5074e-10	-6.94638e-11	-3.20102e-11	-1.47509e-11	-6.79746e-12	-3.13239e-12	-1.44346e-12	-6.65174e-13	-3.06524e-13	-1.41252e-13	-6.50915e-14	-2.99953e-14	-1.38224e-14	-6.36961e-15	-2.93523e-15	-1.35261e-15	-6.23306e-16	-2.87231e-16	-1.32361e-16	
-4.3752	-2.01617	-0.929088	-0.42814	-0.197295	-0.0909171	-0.0418962	-0.0193065	-0.0088968	-0.00409981	-0.00188927	-0.000870608	-0.000401192	-0.000184876	-8.51944e-05	-3.92591e-05	-1.80913e-05	-8.33681e-06	-3.84175e-06	-1.77035e-06	-8.15809e-07	-3.7594e-07	-1.7324e-07	-7.9832e-08	-3.6788e-08	-1.69526e-08	-7.81206e-09	-3.59994e-09	-1.65892e-09	-7.64459e-10	-3.52277e-10	-1.62335e-10	-7.48071e-11	-3.44725e-11	-1.58855e-11	-7.32035e-12	-3.37335e-12	-1.5545e-12	-7.16342e-13	-3.30103e-13	-1.52118e-13	-7.00985e-14	-3.23027e-14	-1.48857e-14	-6.85958e-15	-3.16102e-15	-1.45665e-15	-6.71253e-16	-3.09325e-16	-1.42543e-16	
-4.68771	-2.16018	-0.995451	-0.458722	-0.211387	-0.0974111	-0.0448888	-0.0206856	-0.00953229	-0.00439265	-0.00202421	-0.000932794	-0.000429848	-0.000198082	-9.12798e-05	-4.20634e-05	-1.93836e-05	-8.9323e-06	-4.11616e-06	-1.8968e-06	-8.74081e-07	-4.02792e-07	-1.85614e-07	-8.55343e-08	-3.94158e-08	-1.81635e-08	-8.37007e-09	-3.85708e-09	-1.77741e-09	-8.19064e-10	-3.77439e-10	-1.73931e-10	-8.01505e-11	-3.69348e-11	-1.70202e-11	-7.84323e-12	-3.6143e-12	-1.66554e-12	-7.67509e-13	-3.53682e-13	-1.62983e-13	-7.51056e-14	-3.461e-14	-1.59489e-14	-7.34955e-15	-3.38681e-15	-1.5607e-15	-7.192e-16	-3.3142e-16	-1.52724e-16	
-5.00023	-2.30419	-1.06181	-0.489303	-0.22548	-0.103905	-0.0478814	-0.0220646	-0.0101678	-0.00468549	-0.00215916	-0.00099498	-0.000458505	-0.000211287	-9.73651e-05	-4.48676e-05	-2.06758e-05	-9.52778e-06	-4.39057e-06	-2.02326e-06	-9.32353e-07	-4.29645e-07	-1.97988e-07	-9.12366e-08	-4.20435e-08	-1.93744e-08	-8.92807e-09	-4.11422e-09	-1.89591e-09	-8.73668e-10	-4.02602e-10	-1.85526e-10	-8.54939e-11	-3.93971e-11	-1.81549e-11	-8.36611e-12	-3.85526e-12	-1.77657e-12	-8.18676e-13	-3.77261e-13	-1.73849e-13	-8.01126e-14	-3.69173e-14	-1.70122e-14	-7.83952e-15	-3.61259e-15	-1.66475e-15	-7.67146e-16	-3.53515e-16	-1.62906e-16	
-5.31274	-2.44821	-1.12818	-0.519885	-0.239572	-0.110399	-0.050874	-0.0234437	-0.0108033	-0.00497834	-0.00229411	-0.00105717	-0.000487162	-0.000224493	-0.00010345	-4.76718e-05	-2.1968e-05	-1.01233e-05	-4.66499e-06	-2.14971e-06	-9.90625e-07	-4.56498e-07	-2.10363e-07	-9.69389e-08	-4.46712e-08	-2.05853e-08	-9.48608e-09	-4.37136e-09	-2.0144e-09	-9.28272e-10	-4.27765e-10	-1.97122e-10	-9.08372e-11	-4.18594e-11	-1.92896e-11	-8.88899e-12	-4.09621e-12	-1.88761e-12	-8.69844e-13	-4.0084e-13	-1.84714e-13	-8.51196e-14	-3.92247e-14	-1.80754e-14	-8.32949e-15	-3.83838e-15	-1.7688e-15	-8.15093e-16	-3.7561e-16	-1.73088e-16	
-5.62525	-2.59222	-1.19454	-0.550466	-0.253665	-0.116893	-0.0538666	-0.0248227	-0.0114387	-0.00527118	-0.00242906	-0.00111935	-0.000515818	-0.000237698	-0.000109536	-5.0476e-05	-2.32603e-05	-1.07188e-05	-4.9394e-06	-2.27616e-06	-1.0489e-06	-4.83351e-07	-2.22737e-07	-1.02641e-07	-4.72989e-08	-2.17962e-08	-1.00441e-08	-4.62849e-09	-2.13289e-09	-9.82876e-10	-4.52927e-10	-2.08717e-10	-9.61806e-11	-4.43218e-11	-2.04243e-11	-9.41187e-12	-4.33716e-12	-1.99864e-12	-9.21011e-13	-4.24418e-13	-1.9558e-13	-9.01267e-14	-4.1532e-14	-1.91387e-14	-8.81946e-15	-4.06417e-15	-1.87284e-15	-8.63039e-16	-3.97704e-16	-1.83269e-16	
-5.93777	-2.73623	-1.2609	-0.581048	-0.267757	-0.123387	-0.0568592	-0.0262017	-0.0120742	-0.00556403	-0.002564	-0.00118154	-0.000544475	-0.000250904	-0.000115621	-5.32803e-05	-2.45525e-05	-1.13142e-05	-5.21381e-06	-2.40262e-06	-1.10717e-06	-5.10204e-07	-2.35111e-07	-1.08343e-07	-4.99266e-08	-2.30071e-08	-1.06021e-08	-4.88563e-09	-2.25139e-09	-1.03748e-09	-4.7809e-10	-2.20312e-10	-1.01524e-10	-4.67841e-11	-2.1559e-11	-9.93476e-12	-4.57812e-12	-2.10968e-12	-9.72178e-13	-4.47997e-13	-2.06445e-13	-9.51337e-14	-4.38393e-14	-2.0202e-14	-9.30943e-15	-4.28995e-15	-1.97689e-15	-9.10986e-16	-4.19799e-16	-1.93451e-16	
-6.25028	-2.88024	-1.32727	-0.611629	-0.28185	-0.129882	-0.0598517	-0.0275808	-0.0127097	-0.00585687	-0.00269895	-0.00124373	-0.000573131	-0.000264109	-0.000121706	-5.60845e-05	-2.58447e-05	-1.19097e-05	-5.48822e-06	-2.52907e-06	-1.16544e-06	-5.37057e-07	-2.47485e-07	-1.14046e-07	-5.25543e-08	-2.4218e-08	-1.11601e-08	-5.14277e-09	-2.36988e-09	-1.09208e-09	-5.03252e-10	-2.31908e-10	-1.06867e-10	-4.92464e-11	-2.26936e-11	-1.04576e-11	-4.81907e-12	-2.22071e-12	-1.02335e-12	-4.71576e-13	-2.17311e-13	-1.00141e-13	-4.61467e-14	-2.12652e-14	-9.7994e-15	-4.51574e-15	-2.08094e-15	-9.58933e-16	-4.41894e-16	-2.03633e-16	
-6.5628	-3.02426	-1.39363	-0.642211	-0.295942	-0.136376	-0.0628443	-0.0289598	-0.0133452	-0.00614971	-0.0028339	-0.00130591	-0.000601788	-0.000277315	-0.000127792	-5.88887e-05	-2.7137e-05	-1.25052e-05	-5.76263e-06	-2.65552e-06	-1.22371e-06	-5.63909e-07	-2.5986e-07	-1.19748e-07	-5.51821e-08	-2.54289e-08	-1.17181e-08	-5.39991e-09	-2.48838e-09	-1.14669e-09	-5.28415e-10	-2.43503e-10	-1.12211e-10	-5.17087e-11	-2.38283e-11	-1.09805e-11	-5.06002e-12	-2.33175e-12	-1.07451e-12	-4.95155e-13	-2.28176e-13	-1.05148e-13	-4.8454e-14	-2.23285e-14	-1.02894e-14	-4.74153e-15	-2.18498e-15	-1.00688e-15	-4.63988e-16	-2.13814e-16	
-6.87531	-3.16827	-1.45999	-0.672792	-0.310035	-0.14287	-0.0658369	-0.0303388	-0.0139807	-0.00644256	-0.00296885	-0.0013681	-0.000630444	-0.00029052	-0.000133877	-6.16929e-05	-2.84292e-05	-1.31007e-05	-6.03704e-06	-2.78198e-06	-1.28199e-06	-5.90762e-07	-2.72234e-07	-1.2545e-07	-5.78098e-08	-2.66398e-08	-1.22761e-08	-5.65705e-09	-2.60687e-09	-1.20129e-09	-5.53578e-10	-2.55099e-10	-1.17554e-10	-5.4171e-11	-2.4963e-11	-1.15034e-11	-5.30098e-12	-2.44279e-12	-1.12568e-12	-5.18734e-13	-2.39042e-13	-1.10155e-13	-5.07613e-14	-2.33917e-14	-1.07793e-14	-4.96732e-15	-2.28903e-15	-1.05483e-15	-4.86083e-16	-2.23996e-16	
-7.18782	-3.31228	-1.52636	-0.703374	-0.324127	-0.149364	-0.0688295	-0.0317179	-0.0146162	-0.0067354	-0.00310379	-0.00143028	-0.000659101	-0.000303726	-0.000139962	-6.44972e-05	-2.97215e-05	-1.36962e-05	-6.31145e-06	-2.90843e-06	-1.34026e-06	-6.17615e-07	-2.84608e-07	-1.31153e-07	-6.04375e-08	-2.78507e-08	-1.28341e-08	-5.91419e-09	-2.72536e-09	-1.2559e-09	-5.7874e-10	-2.66694e-10	-1.22897e-10	-5.66334e-11	-2.60977e-11	-1.20263e-11	-5.54193e-12	-2.55382e-12	-1.17685e-12	-5.42313e-13	-2.49907e-13	-1.15162e-13	-5.30687e-14	-2.4455e-14	-1.12693e-14	-5.1931e-15	-2.39308e-15	-1.10277e-15	-5.08178e-16	-2.34177e-16	
-7.50034	-3.45629	-1.59272	-0.733955	-0.33822	-0.155858	-0.0718221	-0.0330969	-0.0152517	-0.00702824	-0.00323874	-0.00149247	-0.000687758	-0.000316931	-0.000146048	-6.73014e-05	-3.10137e-05	-1.42917e-05	-6.58586e-06	-3.03488e-06	-1.39853e-06	-6.44468e-07	-2.96982e-07	-1.36855e-07	-6.30652e-08	-2.90616e-08	-1.33921e-08	-6.17133e-09	-2.84386e-09	-1.3105e-09	-6.03903e-10	-2.78289e-10	-1.28241e-10	-5.90957e-11	-2.72324e-11	-1.25492e-11	-5.78288e-12	-2.66486e-12	-1.22801e-12	-5.65891e-13	-2.60773e-13	-1.20169e-13	-5.5376e-14	-2.55183e-14	-1.17593e-14	-5.41889e-15	-2.49712e-15	-1.15072e-15	-5.30272e-16	-2.44359e-16	
-7.81285	-3.6003	-1.65909	-0.764536	-0.352312	-0.162352	-0.0748147	-0.034476	-0.0158871	-0.00732109	-0.00337369	-0.00155466	-0.000716414	-0.000330137	-0.000152133	-7.01056e-05	-3.23059e-05	-1.48872e-05	-6.86027e-06	-3.16134e-06	-1.4568e-06	-6.71321e-07	-3.09357e-07	-1.42557e-07	-6.56929e-08	-3.02725e-08	-1.39501e-08	-6.42846e-09	-2.96235e-09	-1.36511e-09	-6.29066e-10	-2.89885e-10	-1.33584e-10	-6.1558e-11	-2.8367e-11	-1.3072e-11	-6.02384e-12	-2.77589e-12	-1.27918e-12	-5.8947e-13	-2.71639e-13	-1.25176e-13	-5.76833e-14	-2.65815e-14	-1.22493e-14	-5.64468e-15	-2.60117e-15	-1.19867e-15	-5.52367e-16	-2.54541e-16	
-8.12537	-3.74432	-1.72545	-0.795118	-0.366405	-0.168846	-0.0778073	-0.035855	-0.0165226	-0.00761393	-0.00350864	-0.00161684	-0.000745071	-0.000343342	-0.000158218	-7.29098e-05	-3.35982e-05	-1.54826e-05	-7.13468e-06	-3.28779e-06	-1.51507e-06	-6.98173e-07	-3.21731e-07	-1.48259e-07	-6.83206e-08	-3.14834e-08	-1.45081e-08	-6.6856e-09	-3.08085e-09	-1.41971e-09	-6.54228e-10	-3.0148e-10	-1.38928e-10	-6.40203e-11	-2.95017e-11	-1.35949e-11	-6.26479e-12	-2.88693e-12	-1.33035e-12	-6.13049e-13	-2.82504e-13	-1.30183e-13	-5.99907e-14	-2.76448e-14	-1.27392e-14	-5.87046e-15	-2.70522e-15	-1.24661e-15	-5.74462e-16	-2.64722e-16	
-8.43788	-3.88833	-1.79181	-0.825699	-0.380497	-0.17534	-0.0807999	-0.037234	-0.0171581	-0.00790677	-0.00364358	-0.00167903	-0.000773727	-0.000356548	-0.000164304	-7.57141e-05	-3.48904e-05	-1.60781e-05	-7.40909e-06	-3.41424e-06	-1.57335e-06	-7.25026e-07	-3.34105e-07	-1.53962e-07	-7.09484e-08	-3.26943e-08	-1.50661e-08	-6.94274e-09	-3.19934e-09	-1.47431e-09	-6.79391e-10	-3.13076e-10	-1.44271e-10	-6.64826e-11	-3.06364e-11	-1.41178e-11	-6.50574e-12	-2.99796e-12	-1.38152e-12	-6.36628e-13	-2.9337e-13	-1.3519e-13	-6.2298e-14	-2.87081e-14	-1.32292e-14	-6.09625e-15	-2.80926e-15	-1.29456e-15	-5.96556e-16	-2.74904e-16	
-8.75039	-4.03234	-1.85818	-0.856281	-0.39459	-0.181834	-0.0837924	-0.0386131	-0.0177936	-0.00819962	-0.00377853	-0.00174122	-0.000802384	-0.000369753	-0.000170389	-7.85183e-05	-3.61826e-05	-1.66736e-05	-7.68351e-06	-3.5407e-06	-1.63162e-06	-7.51879e-07	-3.4648e-07	-1.59664e-07	-7.35761e-08	-3.39052e-08	-1.56241e-08	-7.19988e-09	-3.31784e-09	-1.52892e-09	-7.04553e-10	-3.24671e-10	-1.49614e-10	-6.8945e-11	-3.17711e-11	-1.46407e-11	-6.7467e-12	-3.109e-12	-1.43268e-12	-6.60207e-13	-3.04235e-13	-1.40197e-13	-6.46053e-14	-2.97713e-14	-1.37192e-14	-6.32204e-15	-2.91331e-15	-1.34251e-15	-6.18651e-16	-2.85086e-16	
-9.06291	-4.17635	-1.92454	-0.886862	-0.408682	-0.188328	-0.086785	-0.0399921	-0.0184291	-0.00849246	-0.00391348	-0.0018034	-0.00083104	-0.000382958	-0.000176474	-8.13225e-05	-3.74749e-05	-1.72691e-05	-7.95792e-06	-3.66715e-06	-1.68989e-06	-7.78732e-07	-3.58854e-07	-1.65366e-07	-7.62038e-08	-3.51161e-08	-1.61821e-08	-7.45702e-09	-3.43633e-09	-1.58352e-09	-7.29716e-10	-3.36266e-10	-1.54958e-10	-7.14073e-11	-3.29058e-11	-1.51636e-11	-6.98765e-12	-3.22004e-12	-1.48385e-12	-6.83785e-13	-3.15101e-13	-1.45204e-13	-6.69127e-14	-3.08346e-14	-1.42091e-14	-6.54782e-15	-3.01736e-15	-1.39045e-15	-6.40746e-16	-2.95267e-16	
-9.37542	-4.32036	-1.9909	-0.917444	-0.422775	-0.194822	-0.0897776	-0.0413712	-0.0190646	-0.0087853	-0.00404843	-0.00186559	-0.000859697	-0.000396164	-0.00018256	-8.41267e-05	-3.87671e-05	-1.78646e-05	-8.23233e-06	-3.79361e-06	-1.74816e-06	-8.05585e-07	-3.71228e-07	-1.71069e-07	-7.88315e-08	-3.6327e-08	-1.67401e-08	-7.71416e-09	-3.55482e-09	-1.63813e-09	-7.54879e-10	-3.47862e-10	-1.60301e-10	-7.38696e-11	-3.40405e-11	-1.56865e-11	-7.2286e-12	-3.33107e-12	-1.53502e-12	-7.07364e-13	-3.25966e-13	-1.50211e-13	-6.922e-14	-3.18978e-14	-1.46991e-14	-6.77361e-15	-3.1214e-15	-1.4384e-15	-6.6284e-16	-3.05449e-16	
-9.68794	-4.46438	-2.05727	-0.948025	-0.436867	-0.201316	-0.0927702	-0.0427502	-0.0197001	-0.00907815	-0.00418337	-0.00192777	-0.000888353	-0.000409369	-0.000188645	-8.6931e-05	-4.00594e-05	-1.84601e-05	-8.50674e-06	-3.92006e-06	-1.80643e-06	-8.32438e-07	-3.83602e-07	-1.76771e-07	-8.14592e-08	-3.75379e-08	-1.72981e-08	-7.9713e-09	-3.67332e-09	-1.69273e-09	-7.80041e-10	-3.59457e-10	-1.65644e-10	-7.63319e-11	-3.51751e-11	-1.62093e-11	-7.46956e-12	-3.44211e-12	-1.58619e-12	-7.30943e-13	-3.36832e-13	-1.55218e-13	-7.15273e-14	-3.29611e-14	-1.51891e-14	-6.9994e-15	-3.22545e-15	-1.48635e-15	-6.84935e-16	-3.1563e-16	
-10.0005	-4.60839	-2.12363	-0.978607	-0.45096	-0.20781	-0.0957628	-0.0441292	-0.0203355	-0.00937099	-0.00431832	-0.00198996	-0.00091701	-0.000422575	-0.00019473	-8.97352e-05	-4.13516e-05	-1.90556e-05	-8.78115e-06	-4.04651e-06	-1.86471e-06	-8.5929e-07	-3.95977e-07	-1.82473e-07	-8.4087e-08	-3.87488e-08	-1.78561e-08	-8.22843e-09	-3.79181e-09	-1.74734e-09	-8.05204e-10	-3.71053e-10	-1.70988e-10	-7.87942e-11	-3.63098e-11	-1.67322e-11	-7.71051e-12	-3.55314e-12	-1.63735e-12	-7.54522e-13	-3.47697e-13	-1.60225e-13	-7.38347e-14	-3.40244e-14	-1.5679e-14	-7.22519e-15	-3.3295e-15	-1.53429e-15	-7.0703e-16	-3.25812e-16	
