 0.9999999776E-02   0.3216914795E-08
 0.1011579432E-01   0.3243891066E-08
 0.1023292969E-01   0.3269828561E-08
 0.1035142144E-01   0.3296253349E-08
 0.1047128525E-01   0.3329182267E-08
 0.1059253702E-01   0.3360925403E-08
 0.1071519281E-01   0.3391505590E-08
 0.1083926890E-01   0.3420945293E-08
 0.1096478172E-01   0.3449266613E-08
 0.1109174791E-01   0.3476492937E-08
 0.1122018429E-01   0.3502644252E-08
 0.1135010791E-01   0.3529690634E-08
 0.1148153596E-01   0.3565414140E-08
 0.1161448588E-01   0.3599857298E-08
 0.1174897529E-01   0.3633044739E-08
 0.1188502201E-01   0.3665000697E-08
 0.1202264408E-01   0.3695749018E-08
 0.1216185974E-01   0.3725315990E-08
 0.1230268744E-01   0.3753722265E-08
 0.1244514584E-01   0.3782952622E-08
 0.1258925384E-01   0.3820843480E-08
 0.1273503053E-01   0.3857371185E-08
 0.1288249524E-01   0.3892561981E-08
 0.1303166750E-01   0.3926441687E-08
 0.1318256710E-01   0.3959035709E-08
 0.1333521403E-01   0.3990370904E-08
 0.1348962853E-01   0.4020470264E-08
 0.1364583107E-01   0.4050648817E-08
 0.1380384235E-01   0.4086071208E-08
 0.1396368331E-01   0.4120151882E-08
 0.1412537514E-01   0.4152916915E-08
 0.1428893928E-01   0.4184391961E-08
 0.1445439739E-01   0.4214602260E-08
 0.1462177143E-01   0.4243574780E-08
 0.1479108356E-01   0.4271332113E-08
 0.1496235624E-01   0.4299679856E-08
 0.1513561216E-01   0.4335736567E-08
 0.1531087429E-01   0.4370404408E-08
 0.1548816586E-01   0.4403710451E-08
 0.1566751036E-01   0.4435681331E-08
 0.1584893158E-01   0.4466343250E-08
 0.1603245356E-01   0.4495723913E-08
 0.1621810063E-01   0.4523847024E-08
 0.1640589738E-01   0.4552086466E-08
 0.1659586872E-01   0.4585838992E-08
 0.1678803982E-01   0.4618222327E-08
 0.1698243616E-01   0.4649263393E-08
 0.1717908351E-01   0.4678988678E-08
 0.1737800792E-01   0.4707424237E-08
 0.1757923577E-01   0.4734598477E-08
 0.1778279372E-01   0.4760534228E-08
 0.1798870877E-01   0.4787614578E-08
 0.1819700820E-01   0.4825255530E-08
 0.1840771963E-01   0.4861407407E-08
 0.1862087097E-01   0.4896099370E-08
 0.1883649050E-01   0.4929360102E-08
 0.1905460678E-01   0.4961217826E-08
 0.1927524873E-01   0.4991702339E-08
 0.1949844559E-01   0.5020839202E-08
 0.1972422695E-01   0.5050369867E-08
 0.1995262273E-01   0.5087148918E-08
 0.2018366321E-01   0.5122424197E-08
 0.2041737902E-01   0.5156225314E-08
 0.2065380113E-01   0.5188581395E-08
 0.2089296087E-01   0.5219521092E-08
 0.2113488996E-01   0.5249074615E-08
 0.2137962045E-01   0.5277267953E-08
 0.2162718479E-01   0.5305597705E-08
 0.2187761578E-01   0.5339942306E-08
 0.2213094664E-01   0.5372805428E-08
