 0.9999999776E-02   0.7656336697E-10
 0.1011579432E-01   0.7716797883E-10
 0.1023292969E-01   0.7774998864E-10
 0.1035142144E-01   0.7830859361E-10
 0.1047128525E-01   0.7884429319E-10
 0.1059253702E-01   0.7935746783E-10
 0.1071519281E-01   0.7984856286E-10
 0.1083926890E-01   0.8031801651E-10
 0.1096478172E-01   0.8084395659E-10
 0.1109174791E-01   0.8152358218E-10
 0.1122018429E-01   0.8217913034E-10
 0.1135010791E-01   0.8280902568E-10
 0.1148153596E-01   0.8341381929E-10
 0.1161448588E-01   0.8399391639E-10
 0.1174897529E-01   0.8454980301E-10
 0.1188502201E-01   0.8508195740E-10
 0.1202264408E-01   0.8563648818E-10
 0.1216185974E-01   0.8627080908E-10
 0.1230268744E-01   0.8688092455E-10
 0.1244514584E-01   0.8746580973E-10
 0.1258925384E-01   0.8802600150E-10
 0.1273503053E-01   0.8856190776E-10
 0.1288249524E-01   0.8907401088E-10
 0.1303166750E-01   0.8956278560E-10
 0.1318256710E-01   0.9009010509E-10
 0.1333521403E-01   0.9073289534E-10
 0.1348962853E-01   0.9135075173E-10
 0.1364583107E-01   0.9194260632E-10
 0.1380384235E-01   0.9250900957E-10
 0.1396368331E-01   0.9305039841E-10
 0.1412537514E-01   0.9356727119E-10
 0.1428893928E-01   0.9406011823E-10
 0.1445439739E-01   0.9463263629E-10
 0.1462177143E-01   0.9541356203E-10
 0.1479108356E-01   0.9616607802E-10
 0.1496235624E-01   0.9688890375E-10
 0.1513561216E-01   0.9758266763E-10
 0.1531087429E-01   0.9824785324E-10
 0.1548816586E-01   0.9888502380E-10
 0.1566751036E-01   0.9949473353E-10
 0.1584893158E-01   0.1001228090E-09
 0.1603245356E-01   0.1008262454E-09
 0.1621810063E-01   0.1015018437E-09
 0.1640589738E-01   0.1021488076E-09
 0.1659586872E-01   0.1027677450E-09
 0.1678803982E-01   0.1033591281E-09
 0.1698243616E-01   0.1039235063E-09
 0.1717908351E-01   0.1044614204E-09
 0.1737800792E-01   0.1050455505E-09
 0.1757923577E-01   0.1057662014E-09
 0.1778279372E-01   0.1064582699E-09
 0.1798870877E-01   0.1071206763E-09
 0.1819700820E-01   0.1077540509E-09
 0.1840771963E-01   0.1083588890E-09
 0.1862087097E-01   0.1089357609E-09
 0.1883649050E-01   0.1094852275E-09
 0.1905460678E-01   0.1100673459E-09
 0.1927524873E-01   0.1107568038E-09
 0.1949844559E-01   0.1114177287E-09
 0.1972422695E-01   0.1120490443E-09
 0.1995262273E-01   0.1126513792E-09
 0.2018366321E-01   0.1132252426E-09
 0.2041737902E-01   0.1137712072E-09
 0.2065380113E-01   0.1142898365E-09
 0.2089296087E-01   0.1148567599E-09
 0.2113488996E-01   0.1155660243E-09
 0.2137962045E-01   0.1162459826E-09
 0.2162718479E-01   0.1168952684E-09
 0.2187761578E-01   0.1175145328E-09
 0.2213094664E-01   0.1181043030E-09
 0.2238721092E-01   0.1186651729E-09
 0.2264644261E-01   0.1191977270E-09
 0.2290867605E-01   0.1197752987E-09
 0.2317394602E-01   0.1204888413E-09
 0.2344228767E-01   0.1211715887E-09
 0.2371373657E-01   0.1218229623E-09
 0.2398832869E-01   0.1224436334E-09
 0.2426610045E-01   0.1230341325E-09
 0.2454708865E-01   0.1235950688E-09
 0.2483133054E-01   0.1241270417E-09
 0.2511886380E-01   0.1246820392E-09
 0.2540972653E-01   0.1253247157E-09
 0.2570395730E-01   0.1259378807E-09
 0.2600159510E-01   0.1265206239E-09
 0.2630267938E-01   0.1270735983E-09
 0.2660725005E-01   0.1275973348E-09
 0.2691534749E-01   0.1280924303E-09
 0.2722701253E-01   0.1285594719E-09
 0.2754228647E-01   0.1290685301E-09
 0.2786121112E-01   0.1297066954E-09
 0.2818382874E-01   0.1303150923E-09
 0.2851018210E-01   0.1308925954E-09
 0.2884031445E-01   0.1314398717E-09
 0.2917426955E-01   0.1319574677E-09
 0.2951209167E-01   0.1324459912E-09
 0.2985382559E-01   0.1329060400E-09
 0.3019951659E-01   0.1334013373E-09
 0.3054921052E-01   0.1340109668E-09
 0.3090295370E-01   0.1345904486E-09
 0.3126079304E-01   0.1351391430E-09
 0.3162277597E-01   0.1356577056E-09
 0.3198895045E-01   0.1361466889E-09
 0.3235936504E-01   0.1366067021E-09
 0.3273406883E-01   0.1370383443E-09
 0.3311311149E-01   0.1374965226E-09
 0.3349654325E-01   0.1380494329E-09
 0.3388441494E-01   0.1385730020E-09
 0.3427677797E-01   0.1390665292E-09
 0.3467368435E-01   0.1395306704E-09
 0.3507518670E-01   0.1399659635E-09
 0.3548133822E-01   0.1403730082E-09
 0.3589219275E-01   0.1407523941E-09
 0.3630780476E-01   0.1411520537E-09
 0.3672822932E-01   0.1416315378E-09
 0.3715352217E-01   0.1420828154E-09
 0.3758373969E-01   0.1425052360E-09
 0.3801893888E-01   0.1428994308E-09
 0.3845917745E-01   0.1432659283E-09
 0.3890451373E-01   0.1436053110E-09
 0.3935500677E-01   0.1439181515E-09
 0.3981071627E-01   0.1442689914E-09
 0.4027170264E-01   0.1447379499E-09
 0.4073802698E-01   0.1451786104E-09
 0.4120975110E-01   0.1455902462E-09
 0.4168693753E-01   0.1459734938E-09
 0.4216964952E-01   0.1463288906E-09
 0.4265795105E-01   0.1466570238E-09
 0.4315190684E-01   0.1469584711E-09
 0.4365158237E-01   0.1472588262E-09
 0.4415704388E-01   0.1475900211E-09
 0.4466835835E-01   0.1478956137E-09
 0.4518559356E-01   0.1481748998E-09
 0.4570881807E-01   0.1484284674E-09
 0.4623810124E-01   0.1486568143E-09
 0.4677351322E-01   0.1488604846E-09
 0.4731512498E-01   0.1490400134E-09
 0.4786300831E-01   0.1492478962E-09
 0.4841723582E-01   0.1495492160E-09
 0.4897788099E-01   0.1498249766E-09
 0.4954501813E-01   0.1500748538E-09
 0.5011872240E-01   0.1502994292E-09
 0.5069906985E-01   0.1504991987E-09
 0.5128613742E-01   0.1506747007E-09
 0.5188000290E-01   0.1508264646E-09
 0.5248074502E-01   0.1510081806E-09
 0.5308844341E-01   0.1512864876E-09
 0.5370317861E-01   0.1515397630E-09
 0.5432503211E-01   0.1517674392E-09
 0.5495408634E-01   0.1519700857E-09
 0.5559042467E-01   0.1521482066E-09
 0.5623413145E-01   0.1523023367E-09
 0.5688529200E-01   0.1524330020E-09
 0.5754399264E-01   0.1525590908E-09
 0.5821032068E-01   0.1527040711E-09
 0.5888436442E-01   0.1528264645E-09
 0.5956621323E-01   0.1529260710E-09
 0.6025595747E-01   0.1530034257E-09
 0.6095368858E-01   0.1530589712E-09
 0.6165949903E-01   0.1530931968E-09
 0.6237348238E-01   0.1531065833E-09
 0.6309573326E-01   0.1531280429E-09
 0.6382634742E-01   0.1531934417E-09
 0.6456542169E-01   0.1532379748E-09
 0.6531305404E-01   0.1532614303E-09
 0.6606934357E-01   0.1532642926E-09
 0.6683439051E-01   0.1532470074E-09
 0.6760829628E-01   0.1532100353E-09
 0.6839116345E-01   0.1531538296E-09
 0.6918309581E-01   0.1531173139E-09
 0.6998419830E-01   0.1531488413E-09
 0.7079457713E-01   0.1531605760E-09
 0.7161433969E-01   0.1531519926E-09
 0.7244359467E-01   0.1531235747E-09
 0.7328245196E-01   0.1530757396E-09
 0.7413102276E-01   0.1530089356E-09
 0.7498941955E-01   0.1529236032E-09
 0.7585775611E-01   0.1528368264E-09
 0.7673614752E-01   0.1527697056E-09
 0.7762471024E-01   0.1526843463E-09
 0.7852356202E-01   0.1525809343E-09
 0.7943282202E-01   0.1524599074E-09
 0.8035261075E-01   0.1523216585E-09
 0.8128305013E-01   0.1521665975E-09
 0.8222426349E-01   0.1519951275E-09
 0.8317637559E-01   0.1518270310E-09
 0.8413951263E-01   0.1516869213E-09
 0.8511380227E-01   0.1515308749E-09
 0.8609937365E-01   0.1513585463E-09
 0.8709635741E-01   0.1511703354E-09
 0.8810488570E-01   0.1509666005E-09
 0.8912509220E-01   0.1507477218E-09
 0.9015711213E-01   0.1505140726E-09
 0.9120108229E-01   0.1502779951E-09
 0.9225714105E-01   0.1500547379E-09
 0.9332542840E-01   0.1498171382E-09
 0.9440608593E-01   0.1495653135E-09
 0.9549925689E-01   0.1492996401E-09
 0.9660508617E-01   0.1490204512E-09
 0.9772372034E-01   0.1487280910E-09
 0.9885530770E-01   0.1484228977E-09
 0.9999999821E-01   0.1481137490E-09
 0.1011579436E+00   0.1478117809E-09
 0.1023292974E+00   0.1474980432E-09
 0.1035142148E+00   0.1471721367E-09
 0.1047128529E+00   0.1468343799E-09
