 0.9999999776E-02   0.3172195486E-08
 0.1011579432E-01   0.3203820358E-08
 0.1023292969E-01   0.3234305558E-08
 0.1035142144E-01   0.3263673033E-08
 0.1047128525E-01   0.3291944379E-08
 0.1059253702E-01   0.3319140842E-08
 0.1071519281E-01   0.3350048626E-08
 0.1083926890E-01   0.3380874046E-08
 0.1096478172E-01   0.3410557734E-08
 0.1109174791E-01   0.3439120453E-08
 0.1122018429E-01   0.3466582372E-08
 0.1135010791E-01   0.3492964949E-08
 0.1148153596E-01   0.3518289297E-08
 0.1161448588E-01   0.3542576184E-08
 0.1174897529E-01   0.3574385797E-08
 0.1188502201E-01   0.3606902832E-08
 0.1202264408E-01   0.3638210908E-08
 0.1216185974E-01   0.3668331699E-08
 0.1230268744E-01   0.3697286190E-08
 0.1244514584E-01   0.3725097134E-08
 0.1258925384E-01   0.3751786919E-08
 0.1273503053E-01   0.3777377566E-08
 0.1288249524E-01   0.3809939554E-08
 0.1303166750E-01   0.3843051751E-08
 0.1318256710E-01   0.3874911236E-08
 0.1333521403E-01   0.3905540270E-08
 0.1348962853E-01   0.3934960352E-08
 0.1364583107E-01   0.3963195148E-08
 0.1380384235E-01   0.3990267937E-08
 0.1396368331E-01   0.4016201622E-08
 0.1412537514E-01   0.4049666828E-08
 0.1428893928E-01   0.4083763596E-08
 0.1445439739E-01   0.4116552385E-08
 0.1462177143E-01   0.4148057191E-08
 0.1479108356E-01   0.4178301334E-08
 0.1496235624E-01   0.4207309546E-08
 0.1513561216E-01   0.4235106160E-08
 0.1531087429E-01   0.4261715112E-08
 0.1548816586E-01   0.4297753436E-08
 0.1566751036E-01   0.4334765038E-08
 0.1584893158E-01   0.4370370215E-08
 0.1603245356E-01   0.4404594475E-08
 0.1621810063E-01   0.4437462555E-08
 0.1640589738E-01   0.4469001017E-08
 0.1659586872E-01   0.4499235997E-08
 0.1678803982E-01   0.4528193201E-08
 0.1698243616E-01   0.4561939319E-08
 0.1717908351E-01   0.4595663563E-08
 0.1737800792E-01   0.4628021360E-08
 0.1757923577E-01   0.4659038033E-08
 0.1778279372E-01   0.4688738200E-08
 0.1798870877E-01   0.4717147935E-08
 0.1819700820E-01   0.4744292890E-08
 0.1840771963E-01   0.4770198298E-08
 0.1862087097E-01   0.4803811282E-08
 0.1883649050E-01   0.4838014650E-08
 0.1905460678E-01   0.4870810092E-08
 0.1927524873E-01   0.4902223282E-08
 0.1949844559E-01   0.4932279074E-08
 0.1972422695E-01   0.4961004428E-08
 0.1995262273E-01   0.4988425865E-08
 0.2018366321E-01   0.5014569472E-08
 0.2041737902E-01   0.5045789494E-08
 0.2065380113E-01   0.5077045635E-08
 0.2089296087E-01   0.5106929204E-08
 0.2113488996E-01   0.5135465640E-08
 0.2137962045E-01   0.5162679599E-08
 0.2162718479E-01   0.5188597618E-08
 0.2187761578E-01   0.5213245800E-08
 0.2213094664E-01   0.5236649822E-08
 0.2238721092E-01   0.5270413667E-08
 0.2264644261E-01   0.5305294302E-08
