1080	1209.681993	6707.797755	1241.495832	63.9279202	-21.02056855	344.6963511	25.92963351	79.77717684	10.32293226	-139.2358024	10.39250532	551.5331232
1110	1011.976784	6758.378366	1139.920167	65.35848106	-21.74818704	346.7475887	26.33588992	81.48399304	9.470204544	-140.8172764	9.53403051	551.2880042
1140	813.177425	6801.642669	1037.107816	66.79028845	-22.48881728	348.8132736	26.71008975	83.18230416	8.609244676	-142.3902453	8.667268065	551.0627181
1170	613.4990082	6837.543803	933.1703207	68.22404776	-23.24214794	350.8925622	27.05117417	84.87286232	7.740848635	-143.9554612	7.79301933	550.8578638
1200	413.1575747	6866.042882	828.2204402	69.66048183	-24.00785948	352.9844809	27.35815916	86.55643346	6.865805208	-145.5136901	6.912078407	550.6739738
1230	212.3698825	6887.109032	722.3720338	71.10033171	-24.78562176	355.0879322	27.63014351	88.23379542	5.984896528	-147.0657098	6.0252327	550.5115163
1260	11.35317142	6900.719425	615.739935	72.54435781	-25.57509169	357.2017019	27.86631641	89.90573617	5.09889868	-148.6123084	5.133263527	550.3708975
1290	-189.6750715	6906.859304	508.4398276	73.99334122	-26.37591081	359.3244687	28.06596435	91.57305222	4.208582369	-150.1542822	4.236946787	550.252463
1320	-390.4973477	6905.522002	400.5881202	75.44808535	-27.1877031	1.454816433	28.22847746	93.23654707	3.314713641	-151.6924348	3.337053687	550.1564999
1350	-590.8963822	6896.708944	292.3018197	76.90941777	-28.01007273	3.591247252	28.35335495	94.89702986	2.418054641	-153.2275753	2.434351509	550.0832381
1380	-790.655359	6880.429648	183.6984046	78.37819229	-28.84260192	5.732196993	28.44020976	96.55531405	1.519364409	-154.7605173	1.52960441	550.0328514
1410	-989.5581551	6856.701717	74.89569748	79.85529121	-29.68484892	7.876051745	28.4887721	98.21221622	0.6193997029	-156.2920772	0.6235742468	550.0054586
1440	-1187.389575	6825.550816	-33.98826309	81.3416278	-30.53634605	10.02116548	28.498892	99.86855486	-0.2810841631	-157.8230737	-0.2829785751	550.0011241
1470	-1383.935582	6787.010646	-142.8353502	82.83814898	-31.39659784	12.16587835	28.47054074	101.5251492	-1.181332463	-159.3543258	-1.189294243	550.0198579
1500	-1578.983533	6741.122909	-251.5274771	84.34583808	-32.26507924	14.30853531	28.40381107	103.1828183	-2.080590204	-160.8866526	-2.094612677	550.0616161
1530	-1772.322405	6687.93726	-359.9467249	85.86571782	-33.14123398	16.4475046	28.29891638	104.8423794	-2.97810127	-162.4208715	-2.998172663	550.1263006
1560	-1963.743025	6627.511255	-467.975471	87.39885341	-34.02447295	18.58119576	28.15618864	106.5046474	-3.873107576	-163.9577973	-3.899211007	550.2137581
1590	-2153.038297	6559.910289	-575.4965164	88.94635573	-34.91417273	20.70807676	27.97607528	108.1704331	-4.764848238	-165.4982408	-4.796961699	550.3237801
1620	-2340.003424	6485.207523	-682.3932127	90.50938465	-35.80967417	22.82668989	27.75913509	109.8405424	-5.652558768	-167.0430079	-5.690655097	550.456101
1650	-2524.436131	6403.48381	-788.5495893	92.08915233	-36.71028106	24.93566619	27.5060331	111.5157746	-6.535470298	-168.5928978	-6.579517151	550.6103974
1680	-2706.136886	6314.8276	-893.8504782	93.68692672	-37.61525884	27.03373806	27.21753464	113.196921	-7.412808845	-170.1487018	-7.462768662	550.7862862
1710	-2884.909348	6219.334718	-998.1817791	95.30403705	-38.52383464	29.1197528	26.89449823	114.8847657	-8.283795787	-171.7112042	-8.339625761	550.9833228
1740	-3060.559629	6117.108778	-1101.430024	96.94186854	-39.43519126	31.19267	26.53787004	116.5800748	-9.147642567	-173.2811712	-9.209294575	551.2009989
1770	-3232.897942	6008.260304	-1203.483342	98.60187867	-40.34847339	33.25158489	26.14867348	118.2836082	-10.00355714	-174.8593623	-10.07097772	551.4387407
1800	-3401.737841	5892.907114	-1304.231016	100.2855917	-41.26278166	35.2957215	25.72800272	119.9961083	-10.85073879	-176.4465201	-10.92386909	551.6959065
1830	-3566.896666	5771.174068	-1403.563746	101.9946035	-42.17717285	37.32443777	25.27701383	121.7183001	-11.68837892	-178.0433697	-11.76715463	551.9717842
1860	-3728.195741	5643.192932	-1501.373766	103.7305846	-43.09065887	39.33722587	24.79691611	123.4508891	-12.51566075	-179.6506165	-12.60001206	552.2655887
1890	-3885.460565	5509.102238	-1597.554966	105.4952815	-44.00220583	41.33371074	24.28896347	125.1945582	-13.33175908	178.7310566	-13.42161062	552.5764595
1920	-4038.521004	5369.047131	-1692.002998	107.2905188	-44.910733	43.31364687	23.75444579	126.9499653	-14.13584029	177.1009918	-14.23111106	552.9034585
1950	-4187.211474	5223.179214	-1784.615397	109.1181999	-45.8151119	45.27691365	23.19468031	128.71774	-14.92706234	175.4585593	-15.02766568	553.2455677
1980	-4331.371117	5071.656383	-1875.291689	110.9803062	-46.71416531	47.22350943	22.61100332	130.4984803	-15.70457502	173.8031613	-15.81041853	553.6016869
2010	-4470.84398	4914.642658	-1963.9335	112.8788959	-47.60666634	49.15354446	22.00476202	132.2927493	-16.46752034	172.1342344	-16.57850584	553.9706325
2040	-4605.479181	4752.308001	-2050.444665	114.8161013	-48.49133753	51.06723294	21.37730664	134.1010715	-17.21503305	170.4512545	-17.33105654	554.3511357
2070	-4735.131071	4584.828136	-2134.731327	116.7941228	-49.36684988	52.96488445	20.72998289	135.9239287	-17.94624143	168.7537396	-18.06719301	554.7418424
2100	-4859.659396	4412.384359	-2216.702047	118.8152228	-50.23182209	54.84689473	20.06412477	137.7617559	-18.66026821	167.0412546	-18.78603208	555.1413122
2130	-4978.929442	4235.163339	-2296.267894	120.8817145	-51.08481976	56.71373625	19.38104773	139.6149375	-19.35623176	165.3134152	-19.4866862	555.5480199
2160	-5092.812189	4053.356917	-2373.342548	122.9959492	-51.92435482	58.56594848	18.68204222	141.4838027	-20.0332475	163.5698922	-20.16826479	555.9603565
2190	-5201.184442	3867.161899	-2447.842393	125.1602988	-52.74888509	60.40412817	17.96836767	143.3686209	-20.69042953	161.8104163	-20.829876	556.3766319
2220	-5303.928972	3676.779843	-2519.686605	127.3771338	-53.55681421	62.22891971	17.24124685	145.2695976	-21.3268925	160.0347818	-21.47062853	556.7950783
2250	-5400.934637	3482.41684	-2588.797239	129.6487962	-54.34649186	64.04100562	16.50186078	147.18687	-21.94175382	158.2428516	-22.0896338	557.2138557
2280	-5492.096504	3284.283291	-2655.09932	131.9775669	-55.11621468	65.84109737	15.75134398	149.1205027	-22.53413596	156.4345612	-22.68600839	557.6310572
2310	-5577.315965	3082.59368	-2718.520917	134.3656258	-55.86422769	67.62992661	14.99078032	151.0704835	-23.10316918	154.6099226	-23.25887671	558.0447175
2340	-5656.50084	2877.566341	-2778.993225	136.8150059	-56.58872677	69.40823678	14.22119933	153.0367197	-23.64799441	152.7690288	-23.80737388	558.4528217
2370	-5729.565573	2669.422941	-2836.450712	139.3275425	-57.28786313	71.17677773	13.44357202	155.0190377	-24.16776705	150.912053	-24.3306496	558.8533163
2400	-5796.430941	2458.389361	-2890.830891	141.904799	-57.95974445	72.93628904	12.65881255	157.0171687	-24.66165758	149.0392642	-24.82786878	559.2441199
2430	-5857.024724	2244.693775	-2942.074843	144.5480179	-58.60244716	74.68750778	11.86777001	159.030763	-25.12885931	147.1510121	-25.29821929	559.6231398
2460	-5911.281388	2028.567517	-2990.126975	147.2580337	-59.21402113	76.43115319	11.07123128	161.0593772	-25.56858928	145.2477402	-25.7409129	559.9882852
2490	-5959.142254	1810.244554	-3034.935155	150.035196	-59.79250132	78.16792418	10.26991937	163.102476	-25.98009288	143.3299836	-26.15518989	560.3374844
2520	-6000.555564	1589.96123	-3076.450773	152.8792872	-60.33592103	79.89849515	9.464493488	165.1594324	-26.36264775	141.3983695	-26.54032306	560.6687024
2550	-6035.476535	1367.956014	-3114.628787	155.7894408	-60.84232765	81.62351279	8.655549813	167.2295279	-26.71556788	139.4536162	-26.89562174	560.9799598
2580	-6063.86741	1144.469238	-3149.427779	158.7640632	-61.30980123	83.34359374	7.843623025	169.3119553	-27.03820758	137.496531	-27.22043593	561.2693523
2610	-6085.697496	919.7428401	-3180.809997	161.8007648	-61.73647566	85.05932323	7.029188547	171.4058206	-27.32996551	135.5280079	-27.51416021	561.5350699
2640	-6100.943199	694.0200995	-3208.741393	164.8963051	-62.12056232	86.77125458	6.212665534	173.510148	-27.59028852	133.5490228	-27.77623771	561.7754174
2670	-6109.588048	467.5453759	-3233.191666	168.0465577	-62.46037565	88.47990974	5.394420581	175.623884	-27.81867538	131.560629	-28.00616382	561.9888333
2700	-6111.622714	240.5638433	-3254.13429	171.2465004	-62.75436015	90.1857806	4.574772124	177.7459045	-28.01468023	129.5639507	-28.20348967	562.1739083
2730	-6107.045022	13.32122532	-3271.546544	174.4902353	-63.0011178	91.88933124	3.753995491	179.8750216	-28.17791579	127.5601759	-28.36782539	562.3294033
2760	-6095.859947	-213.9364712	-3285.409538	177.7710427	-63.19943482	93.59100092	2.932328547	182.0099917	-28.30805621	125.550548	-28.4988429	562.4542642
2790	-6078.079617	-440.9632224	-3295.708232	181.0814693	-63.34830672	95.29120777	2.109977878	184.149525	-28.40483949	123.536357	-28.59627847	562.5476366
2820	-6053.723291	-667.5132535	-3302.431454	184.4134505	-63.44696014	96.99035311	1.287125415	186.2922948	-28.46806953	121.5189294	-28.65993466	562.6088765
2850	-6022.817348	-893.3413055	-3305.571909	187.758463	-63.49487059	98.68882617	0.4639354245	188.4369484	-28.4976176	119.499618	-28.68968188	562.6375593
2880	-5985.395249	-1118.2029	-3305.12619	191.1077002	-63.49177477	100.3870092	-0.3594382417	190.5821178	-28.4934234	117.4797908	-28.6854594	562.6334854
2910	-5941.497505	-1341.854604	-3301.094782	194.4522634	-63.43767694	102.0852829	-1.182844742	192.7264306	-28.45549548	115.4608203	-28.64727587	562.5966832
2940	-5891.171637	-1564.054294	-3293.482056	197.7833582	-63.33284876	103.7840316	-2.006128794	194.8685214	-28.38391124	113.4440717	-28.57520917	562.5274086
2970	-5834.472115	-1784.561418	-3282.296273	201.092484	-63.17782286	105.4836486	-2.829123293	197.0070432	-28.27881625	111.4308921	-28.46940588	562.4261413
3000	-5771.460309	-2003.137254	-3267.549568	204.3716096	-62.97338023	107.1845413	-3.6516421	199.1406774	-28.14042316	109.4226002	-28.33008007	562.2935786
3030	-5702.204417	-2219.545172	-3249.25794	207.613323	-62.72053245	108.8871356	-4.473473112	201.2681448	-27.96901005	107.4204752	-28.15751169	562.1306258
3060	-5626.779286	-2433.551173	-3227.4412	210.8109566	-62.42049928	110.5918828	-5.294372813	203.3882176	-27.76491797	105.4257446	-27.9520441	561.9383838
3090	-5545.266746	-2644.922997	-3202.123076	213.9586558	-62.07468528	112.2992534	-6.114055783	205.4997175	-27.5285496	103.4395869	-27.71408269	561.7181364
3120	-5457.754913	-2853.432101	-3173.331009	217.0514568	-61.68465058	114.0097539	-6.932195759	207.60154	-27.26036461	101.4631067	-27.44409022	561.4713318
3150	-5364.338492	-3058.852747	-3141.096235	220.0852871	-61.25208508	115.7239199	-7.748416299	209.6926505	-26.96087749	99.49733843	-27.14258466	561.1995667
3180	-5265.118573	-3260.962544	-3105.453725	223.0569587	-60.77878118	117.442319	-8.562287602	211.7720929	-26.6306537	97.54323819	-26.81013527	560.9045667
3210	-5160.202528	-3459.542682	-3066.442147	225.9641318	-60.26660825	119.1655516	-9.373322936	213.8389947	-26.27030599	95.6016786	-26.44735894	560.588167
3240	-5049.703889	-3654.378173	-3024.103825	228.8052582	-59.71748911	120.8942498	-10.18097577	215.8925704	-25.88049043	93.6734452	-26.05491615	560.2522925
3270	-4933.742229	-3845.258082	-2978.484689	231.5795125	-59.13337891	122.6290758	-10.98463768	217.9321241	-25.46190244	91.75923373	-25.63350703	559.8989382
3300	-4812.443029	-4031.975755	-2929.634233	234.2867133	-58.51624673	124.3707199	-11.78363693	219.9570515	-25.01527278	89.85964853	-25.18386723	559.5301498
3330	-4685.937548	-4214.329044	-2877.605453	236.9272413	-57.8680598	126.1198964	-12.57723784	221.9668403	-24.54136347	87.97520196	-24.70676394	559.1480055
3360	-4554.362673	-4392.120525	-2822.454796	239.501957	-57.19077045	127.8773396	-13.36464083	223.9610698	-24.04096391	86.1063147	-24.20299185	558.7545981
3390	-4417.86078	-4565.157712	-2764.242092	242.0121214	-56.48630536	129.6437988	-14.14498318	225.9394099	-23.51488698	84.25331686	-23.67336935	558.3520191
3420	-4276.57957	-4733.253264	-2703.030496	244.4593216	-55.75655718	131.4200321	-14.91734041	227.9016191	-22.96396541	82.41644991	-23.11873475	557.9423435
3450	-4130.671919	-4896.225191	-2638.886416	246.8454032	-55.00337792	133.2068001	-15.68072833	229.847542	-22.3890482	80.59586919	-22.53994279	557.5276166
3480	-3980.295704	-5053.897049	-2571.879442	249.1724094	-54.22857405	135.0048583	-16.43410571	231.7771065	-21.79099737	78.79164695	-21.9378613	557.109842
3510	-3825.613639	-5206.098131	-2502.082267	251.4425274	-53.43390302	136.8149496	-17.17637741	233.6903198	-21.17068484	77.00377591	-21.31336808	556.6909713
3540	-3666.793095	-5352.663651	-2429.570615	253.6580431	-52.62107076	138.6377955	-17.9063982	235.5872648	-20.52898965	75.23217311	-20.66734808	556.2728953
3570	-3504.00592	-5493.434925	-2354.423152	255.8213015	-51.79173023	140.4740875	-18.62297696	237.4680961	-19.86679529	73.47668398	-20.00069075	555.8574368
3600	-3337.428253	-5628.259539	-2276.721405	257.9346743	-50.94748056	142.324478	-19.32488145	239.3330357	-19.18498742	71.73708671	-19.31428773	555.4463445
3630	-3167.240332	-5756.99152	-2196.549671	260.0005336	-50.08986676	144.1895705	-20.01084353	241.1823681	-18.4844518	70.01309653	-18.60903073	555.0412887
3660	-2993.626302	-5879.491487	-2113.994928	262.0212297	-49.22037981	146.0699102	-20.67956474	243.0164366	-17.76607241	68.30437023	-17.88580971	554.6438578
3690	-2816.774015	-5995.626807	-2029.146738	263.9990743	-48.34045709	147.9659742	-21.32972244	244.8356386	-17.03072992	66.61051063	-17.14551126	554.255556
3720	-2636.87458	-6105.271878	-1942.097034	265.93633	-47.45148178	149.8781644	-21.95997708	246.6404236	-16.2792993	64.93106783	-16.38901625	553.8778017
3750	-2454.12313	-6208.307688	-1852.940488	267.8351896	-46.55478835	151.8067878	-22.5689757	248.4312796	-15.51265276	63.26555409	-15.61720278	553.5119289
3780	-2268.71716	-6304.622826	-1761.773711	269.6977852	-45.6516563	153.7520627	-23.15536423	250.2087433	-14.73165281	61.6134326	-14.83093915	553.1591846
3810	-2080.857275	-6394.113004	-1668.695607	271.526172	-44.74331577	155.7141003	-23.71779164	251.9733869	-13.93715556	59.97413123	-14.03108726	552.8207316
3840	-1890.746737	-6476.681322	-1573.807156	273.3223287	-43.83094729	157.6928988	-24.25491867	253.7258166	-13.13000921	58.34704376	-13.21850102	552.4976492
3870	-1698.59124	-6552.238374	-1477.211301	275.0881555	-42.91568276	159.6883369	-24.76542597	255.4666693	-12.31105372	56.73153328	-12.39402605	552.1909357
3900	-1504.598689	-6620.702343	-1379.012839	276.8254742	-41.99860636	161.7001676	-25.24802245	257.1966094	-11.48112063	55.12693543	-11.55849949	551.9015095
3930	-1308.978978	-6681.999091	-1279.318302	278.5360287	-41.08075559	163.7280139	-25.70145379	258.9163257	-10.64103301	53.53256138	-10.71274997	551.6302122
3960	-1111.943759	-6736.06224	-1178.235849	280.2214867	-40.16312216	165.7713657	-26.12451114	260.6265287	-9.791605614	51.94770064	-9.857597714	551.3778104
3990	-913.7062163	-6782.83324	-1075.875143	281.8834416	-39.24665306	167.8295781	-26.51603968	262.327948	-8.933645033	50.37162356	-8.99385477	551.1449986
4020	-714.4808326	-6822.261439	-972.3472331	283.5234152	-38.33225152	169.9018722	-26.87494729	264.02133	-8.067950078	48.80358376	-8.122325325	550.9324016
4050	-514.4831594	-6854.30413	-867.7644359	285.1428605	-37.42077806	171.9873374	-27.20021289	265.7074357	-7.195312179	47.24282027	-7.243806142	550.7405764
4080	-313.929583	-6878.926604	-762.240212	286.7431649	-36.51305152	174.0849356	-27.49089467	267.3870387	-6.316515902	45.68855949	-6.359087076	550.5700153
4110	-113.0370902	-6896.102183	-655.8890431	288.3256532	-35.60985021	176.1935084	-27.74613775	269.0609234	-5.432339529	44.14001706	-5.468951654	550.4211473
4140	87.97696629	-6905.812253	-548.8263084	289.8915913	-34.71191304	178.3117852	-27.96518149	270.7298832	-4.543555705	42.59639951	-4.574177729	550.2943408
4170	288.8951031	-6908.046281	-441.1681589	291.4421893	-33.81994069	180.4383944	-28.14736607	272.3947191	-3.65093214	41.05690578	-3.675538184	550.1899046
4200	489.4999413	-6902.801825	-333.0313916	292.978605	-32.93459694	182.571876	-28.29213837	274.0562384	-2.755232351	39.52072871	-2.773801683	550.1080899
4230	689.5744419	-6890.084544	-224.5333227	294.501947	-32.05650994	184.7106961	-28.39905697	275.7152531	-1.857216452	37.98705631	-1.869733461	550.0490915
4260	888.9021402	-6869.908181	-115.7916604	296.0132785	-31.18627367	186.8532627	-28.46779622	277.3725786	-0.9576419586	36.45507302	-0.9640961405	550.0130489
4290	1087.267381	-6842.294559	-6.924377146	297.5136198	-30.32444943	188.9979431	-28.49814924	279.0290329	-0.05726462888	34.92396094	-0.05765057306	550.0000467
4320	1284.45555	-6807.273551	101.9504183	262.0549968	31.07100155	191.143082	-28.4900299	280.6854351	0.8431606906	33.39290096	0.8488433077	550.0101153
4350	1480.253308	-6764.883047	210.7146089	263.555126	31.93458418	193.2870195	-28.44347357	282.3426044	1.742879208	31.86107391	1.754625623	550.0432312
4380	1674.448821	-6715.168918	319.250198	265.067019	32.80603209	195.4281103	-28.3586368	284.0013589	2.641135329	30.32766181	2.658935685	550.0993167
4410	1866.832246	-6658.184881	427.4395812	266.5917225	33.68477644	197.5647446	-28.2357956	285.6625167	3.537173006	28.79184621	3.561012353	550.1782393
4440	2057.194928	-6593.992758	535.1650953	268.1303212	34.57021117	199.6953542	-28.07534353	287.326886	4.4302301	27.25281921	4.460088348	550.2798113
4470	2245.331175	-6522.661949	642.3100155	269.6839532	35.46169869	201.8184462	-27.87778706	288.9952767	5.319544772	25.70977072	5.355396699	550.4037888
4500	2431.037444	-6444.269655	748.7581015	271.2538051	36.35856373	203.9326068	-27.6437415	290.6684908	6.204349888	24.16189884	6.246165102	550.5498701
4530	2614.112825	-6358.900722	854.3938692	272.8411175	37.26009326	206.0365176	-27.37392527	292.3473228	7.083873472	22.60840905	7.131616376	550.7176949
4560	2794.359251	-6266.647549	959.1027157	274.4471886	38.16553525	208.1289674	-27.0691536	294.0325583	7.957337994	21.04851574	8.010967753	550.9068417
4590	2971.58172	-6167.609985	1062.771044	276.0733774	39.07409749	210.2088616	-26.73033143	295.7249725	8.823959722	19.48144386	8.883430217	551.1168266
4620	 3145.5885	-6061.89523	1165.286384	277.721107	39.98494648	212.2752299	-26.35844587	297.4253278	9.682948128	17.90643071	9.748207913	551.3471007
4650	3316.191339	-5949.617706	1266.537521	279.3918681	40.89720636	214.3272315	-25.95455814	299.1343729	10.53350537	16.32272792	10.60449762	551.5970481
4680	3483.205671	-5830.898946	1366.414606	281.0872216	41.80995787	216.3641586	-25.51979521	300.8528394	11.37482585	14.72960363	11.45148832	551.8659834
4710	3646.450811	-5705.867452	1464.809286	282.8088016	42.72223736	218.3854377	-25.05534125	302.5814405	12.20609589	13.12634474	12.28836084	552.1531491
4740	3805.750152	-5574.658564	1561.614812	284.5583178	43.63303576	220.3906285	-24.56242893	304.320868	13.02649348	11.51225952	13.11428762	552.4577134
4770	3960.931359	-5437.414306	1656.726161	286.3375571	44.54129766	222.3794221	-24.04233078	306.0717894	13.83518814	9.88668035	13.92843262	552.7787676
4800	4111.826552	-5294.28324	1750.04015	288.1483848	45.44592031	224.3516365	-23.49635054	307.8348453	14.631341	8.24896665	14.72995127	553.1153241
4830	4258.272487	-5145.420299	1841.455541	289.9927447	46.34575269	226.3072115	-22.92581471	309.6106461	15.41410487	6.598508104	15.51799071	553.4663136
4860	4400.110738	-4990.986623	1930.87316	291.8726585	47.23959453	228.2462021	-22.33206431	311.3997683	16.18262464	4.934728053	16.29169004	553.8305842
4890	4537.187863	-4831.149382	2018.195999	293.7902232	48.1261954	230.1687709	-21.71644682	313.2027515	16.93603769	3.257087117	17.05018084	554.2068992
4920	4669.35557	-4666.081596	2103.329323	295.7476073	49.00425379	232.0751797	-21.08030854	315.0200938	17.67347465	1.565087017	17.79258788	554.5939364
4950	4796.470882	-4495.96195	2186.180771	297.7470442	49.87241624	233.9657808	-20.42498717	316.8522485	18.39406021	-0.1417254256	18.51802993	554.990288
4980	4918.396287	-4320.974597	2266.660458	299.7908241	50.72927652	235.8410071	-19.75180483	318.6996194	19.09691421	-1.863754119	19.22562094	555.3944605
5010	5034.99989	-4141.308961	2344.681074	301.8812817	51.57337499	237.7013634	-19.0620614	320.562557	19.78115302	-3.601349419	19.91447128	555.8048761
5040	5146.155553	-3957.159529	2420.157975	304.0207811	52.40319805	239.5474156	-18.35702833	322.4413535	20.445891	-5.35480358	20.58368937	556.2198748
5070	5251.743172	-3768.72539	2493.009373	306.211699	53.21717894	241.3797841	-17.63794182	324.3362418	21.09024324	-7.124349573	21.23238432	556.6377181
5100	5351.648244	-3576.211032	2563.156036	308.4563883	54.01369349	243.1991244	-16.90600138	326.2473799	21.71332409	-8.910145496	21.85966453	557.0565913
5130	5445.762847	-3379.824605	2630.521963	310.7571655	54.79106717	245.0061321	-16.16235913	328.1748628	22.3142547	-10.71228619	22.46464521	557.4746124
5160	5533.985175	-3179.778701	2695.03407	313.1162632	55.54757191	246.8015245	-15.40811921	330.1187077	22.8921621	-12.53078878	23.04644751	557.8898371
5190	 5616.2198	-2976.289875	2756.622368	315.5357896	56.28142906	248.5860342	-14.64433295	332.0788524	23.44618283	-14.36559132	23.60420215	558.3002679
5220	5692.377772	-2769.578409	2815.220041	318.0176779	56.99081242	250.3604011	-13.87199553	334.0551526	23.97546606	-16.21654923	24.13705257	558.7038642
5250	5762.376715	-2559.868077	2870.763517	320.5636293	57.67385241	252.1253654	-13.09204311	336.0473777	24.4791768	-18.08343215	24.64415815	559.0985539
5280	5826.140917	-2347.385896	2923.192538	323.1750474	58.3286418	253.88166	-12.3053507	338.0552092	24.95649945	-19.96592135	25.12469779	559.4822469
